,code,var
2684,a1102-18,como_accidento-Exposición accidental a otros factores
2685,a1102-99,como_accidento-NS/NR
2686,a1105-1,lugar_encontraba_accidente-Hogar
2687,a1105-2,lugar_encontraba_accidente-Escuela
2688,a1105-3,lugar_encontraba_accidente-Trabajo
2689,a1105-4,lugar_encontraba_accidente-Vía pública
2690,a1105-5,lugar_encontraba_accidente-Campo
2691,a1105-6,"lugar_encontraba_accidente-Antro, bar"
2692,a1105-7,lugar_encontraba_accidente-Centro recreativo o deportivo
2693,a1105-8,lugar_encontraba_accidente-Establecimiento comercial
2694,a1105-77,lugar_encontraba_accidente-Otro (especifique)
2695,a1105-99,lugar_encontraba_accidente-NS/NR
2696,a1106a-1,accidento_cara-Contusión
2697,a1106a-2,accidento_cara-Moretón
2698,a1106a-3,accidento_cara-Esguince o torcedura
2699,a1106a-4,accidento_cara-Luxación
2700,a1106a-5,accidento_cara-Fractura
2701,a1106a-6,accidento_cara-Herida
2702,a1106a-7,accidento_cara-Laceración
2703,a1106a-8,accidento_cara-Lesión de nervios
2704,a1106a-9,accidento_cara-Amputación
2705,a1106a-10,accidento_cara-Aplastamiento
2706,a1106a-11,accidento_cara-Quemadura de primer grado
2707,a1106a-12,accidento_cara-Quemadura de segundo grado
2708,a1106a-13,accidento_cara-Quemadura de tercer grado
2709,a1106a-14,accidento_cara-Heridas múltiples
2710,a1106a-15,accidento_cara-Daño-afectación de órganos
2711,a1106a-16,accidento_cara-Otras/no especificadas
2712,a1106a-17,accidento_cara-Ninguna otra lesión
2713,a1106a-99,accidento_cara-NS/NR
2714,a1106b-1,accidento_torax-Contusión
2715,a1106b-2,accidento_torax-Moretón
2716,a1106b-3,accidento_torax-Esguince o torcedura
2717,a1106b-4,accidento_torax-Luxación
2718,a1106b-5,accidento_torax-Fractura
2719,a1106b-6,accidento_torax-Herida
2720,a1106b-7,accidento_torax-Laceración
2721,a1106b-8,accidento_torax-Lesión de nervios
2722,a1106b-9,accidento_torax-Amputación
2723,a1106b-10,accidento_torax-Aplastamiento
2724,a1106b-11,accidento_torax-Quemadura de primer grado
2725,a1106b-12,accidento_torax-Quemadura de segundo grado
2726,a1106b-13,accidento_torax-Quemadura de tercer grado
2727,a1106b-14,accidento_torax-Heridas múltiples
2728,a1106b-15,accidento_torax-Daño-afectación de órganos
2729,a1106b-16,accidento_torax-Otras/no especificadas
2730,a1106b-17,accidento_torax-Ninguna otra lesión
2731,a1106b-99,accidento_torax-NS/NR
2732,a1106c-1,accidento_pelvis-Contusión
2733,a1106c-2,accidento_pelvis-Moretón
2734,a1106c-3,accidento_pelvis-Esguince o torcedura
2735,a1106c-4,accidento_pelvis-Luxación
2736,a1106c-5,accidento_pelvis-Fractura
2737,a1106c-6,accidento_pelvis-Herida
2738,a1106c-7,accidento_pelvis-Laceración
2739,a1106c-8,accidento_pelvis-Lesión de nervios
2740,a1106c-9,accidento_pelvis-Amputación
2741,a1106c-10,accidento_pelvis-Aplastamiento
2742,a1106c-11,accidento_pelvis-Quemadura de primer grado
2743,a1106c-12,accidento_pelvis-Quemadura de segundo grado
2744,a1106c-13,accidento_pelvis-Quemadura de tercer grado
2745,a1106c-14,accidento_pelvis-Heridas múltiples
2746,a1106c-15,accidento_pelvis-Daño-afectación de órganos
2747,a1106c-16,accidento_pelvis-Otras/no especificadas
2748,a1106c-17,accidento_pelvis-Ninguna otra lesión
2749,a1106c-99,accidento_pelvis-NS/NR
2750,a1106d-1,accidento_columna-Contusión
2751,a1106d-2,accidento_columna-Moretón
2752,a1106d-3,accidento_columna-Esguince o torcedura
2753,a1106d-4,accidento_columna-Luxación
2754,a1106d-5,accidento_columna-Fractura
2755,a1106d-6,accidento_columna-Herida
2756,a1106d-7,accidento_columna-Laceración
2757,a1106d-8,accidento_columna-Lesión de nervios
2758,a1106d-9,accidento_columna-Amputación
2759,a1106d-10,accidento_columna-Aplastamiento
2760,a1106d-11,accidento_columna-Quemadura de primer grado
2761,a1106d-12,accidento_columna-Quemadura de segundo grado
2762,a1106d-13,accidento_columna-Quemadura de tercer grado
2763,a1106d-14,accidento_columna-Heridas múltiples
2764,a1106d-15,accidento_columna-Daño-afectación de órganos
2765,a1106d-16,accidento_columna-Otras/no especificadas
2766,a1106d-17,accidento_columna-Ninguna otra lesión
2767,a1106d-99,accidento_columna-NS/NR
2768,a1106e-1,accidento_brazo-Contusión
2769,a1106e-2,accidento_brazo-Moretón
2770,a1106e-3,accidento_brazo-Esguince o torcedura
2771,a1106e-4,accidento_brazo-Luxación
2772,a1106e-5,accidento_brazo-Fractura
2773,a1106e-6,accidento_brazo-Herida
2774,a1106e-7,accidento_brazo-Laceración
2775,a1106e-8,accidento_brazo-Lesión de nervios
2776,a1106e-9,accidento_brazo-Amputación
2777,a1106e-10,accidento_brazo-Aplastamiento
2778,a1106e-11,accidento_brazo-Quemadura de primer grado
2779,a1106e-12,accidento_brazo-Quemadura de segundo grado
2780,a1106e-13,accidento_brazo-Quemadura de tercer grado
2781,a1106e-14,accidento_brazo-Heridas múltiples
2782,a1106e-15,accidento_brazo-Daño-afectación de órganos
2783,a1106e-16,accidento_brazo-Otras/no especificadas
2784,a1106e-17,accidento_brazo-Ninguna otra lesión
2785,a1106e-99,accidento_brazo-NS/NR
2786,a1106f-1,accidento_dedos_mano-Contusión
2787,a1106f-2,accidento_dedos_mano-Moretón
2788,a1106f-3,accidento_dedos_mano-Esguince o torcedura
2789,a1106f-4,accidento_dedos_mano-Luxación
2790,a1106f-5,accidento_dedos_mano-Fractura
2791,a1106f-6,accidento_dedos_mano-Herida
2792,a1106f-7,accidento_dedos_mano-Laceración
2793,a1106f-8,accidento_dedos_mano-Lesión de nervios
2794,a1106f-9,accidento_dedos_mano-Amputación
2795,a1106f-10,accidento_dedos_mano-Aplastamiento
2796,a1106f-11,accidento_dedos_mano-Quemadura de primer grado
2797,a1106f-12,accidento_dedos_mano-Quemadura de segundo grado
2798,a1106f-13,accidento_dedos_mano-Quemadura de tercer grado
2799,a1106f-14,accidento_dedos_mano-Heridas múltiples
2800,a1106f-15,accidento_dedos_mano-Daño-afectación de órganos
2801,a1106f-16,accidento_dedos_mano-Otras/no especificadas
2802,a1106f-17,accidento_dedos_mano-Ninguna otra lesión
2803,a1106f-99,accidento_dedos_mano-NS/NR
2804,a1106h-1,accidento_pierna-Contusión
2805,a1106h-2,accidento_pierna-Moretón
2806,a1106h-3,accidento_pierna-Esguince o torcedura
2807,a1106h-4,accidento_pierna-Luxación
2808,a1106h-5,accidento_pierna-Fractura
2809,a1106h-6,accidento_pierna-Herida
2810,a1106h-7,accidento_pierna-Laceración
2811,a1106h-8,accidento_pierna-Lesión de nervios
2812,a1106h-9,accidento_pierna-Amputación
2813,a1106h-10,accidento_pierna-Aplastamiento
2814,a1106h-11,accidento_pierna-Quemadura de primer grado
2815,a1106h-12,accidento_pierna-Quemadura de segundo grado
2816,a1106h-13,accidento_pierna-Quemadura de tercer grado
2817,a1106h-14,accidento_pierna-Heridas múltiples
2818,a1106h-15,accidento_pierna-Daño-afectación de órganos
2819,a1106h-16,accidento_pierna-Otras/no especificadas
2820,a1106h-17,accidento_pierna-Ninguna otra lesión
2821,a1106h-99,accidento_pierna-NS/NR
2822,a1106i-1,accidento_pie-Contusión
2823,a1106i-2,accidento_pie-Moretón
2824,a1106i-3,accidento_pie-Esguince o torcedura
2825,a1106i-4,accidento_pie-Luxación
2826,a1106i-5,accidento_pie-Fractura
2827,a1106i-6,accidento_pie-Herida
2828,a1106i-7,accidento_pie-Laceración
2829,a1106i-8,accidento_pie-Lesión de nervios
2830,a1106i-9,accidento_pie-Amputación
2831,a1106i-10,accidento_pie-Aplastamiento
2832,a1106i-11,accidento_pie-Quemadura de primer grado
2833,a1106i-12,accidento_pie-Quemadura de segundo grado
2834,a1106i-13,accidento_pie-Quemadura de tercer grado
2835,a1106i-14,accidento_pie-Heridas múltiples
2836,a1106i-15,accidento_pie-Daño-afectación de órganos
2837,a1106i-16,accidento_pie-Otras/no especificadas
2838,a1106i-17,accidento_pie-Ninguna otra lesión
2839,a1106i-99,accidento_pie-NS/NR
2840,a1106j-1,accidento_genitales-Contusión
2841,a1106j-2,accidento_genitales-Moretón
2842,a1106j-3,accidento_genitales-Esguince o torcedura
2843,a1106j-4,accidento_genitales-Luxación
2844,a1106j-5,accidento_genitales-Fractura
2845,a1106j-6,accidento_genitales-Herida
2846,a1106j-7,accidento_genitales-Laceración
2847,a1106j-8,accidento_genitales-Lesión de nervios
2848,a1106j-9,accidento_genitales-Amputación
2849,a1106j-10,accidento_genitales-Aplastamiento
2850,a1106j-11,accidento_genitales-Quemadura de primer grado
2851,a1106j-12,accidento_genitales-Quemadura de segundo grado
2852,a1106j-13,accidento_genitales-Quemadura de tercer grado
2853,a1106j-14,accidento_genitales-Heridas múltiples
2854,a1106j-15,accidento_genitales-Daño-afectación de órganos
2855,a1106j-16,accidento_genitales-Otras/no especificadas
2856,a1106j-17,accidento_genitales-Ninguna otra lesión
2857,a1106j-99,accidento_genitales-NS/NR
2858,a1106la-1,accidento_otra_lesion-Sí
2859,a1106la-2,accidento_otra_lesion-No
2860,a1107-1,accidente_atencion-Instituto Mexicano del Seguro Social (IMSS)
2861,a1107-2,accidente_atencion-ISSSTE/ISSSTE Estatal
2862,a1107-3,accidente_atencion-PEMEX
2863,a1107-4,accidente_atencion-Defensa
2864,a1107-5,accidente_atencion-Marina
2865,a1107-6,accidente_atencion-Centro de salud u Hospital de la SSA
2866,a1107-7,accidente_atencion-IMSS Bienestar (antes Oportunidades)
2867,a1107-8,"accidente_atencion-DIF federal, estatal o municipal"
2868,a1107-9,accidente_atencion-Cruz roja/cruz verde
2869,a1107-10,accidente_atencion-Instituto Nacional de Salud
2870,a1107-11,accidente_atencion-Organizaciones (ONG/OSC) que dan atención gratuita/Dispensar
2871,a1107-12,accidente_atencion-Consultorio pertenecientes a farmacias/Farmacias con consult
2872,a1107-13,accidente_atencion-Consultorio dentro de hospital privado
2873,a1107-14,accidente_atencion-Área de urgencias/hospitalización dentro de hospital privado
2874,a1107-15,accidente_atencion-Atención privada en torre de consultorios médicos o en una c
2875,a1107-16,accidente_atencion-Consultorio en domicilio particular de médico privado
2876,a1107-17,accidente_atencion-Atención privada en mi domicilio
2877,a1107-18,"accidente_atencion-Atención privada vía remota (teléfono, mensajes de texto, te"
2878,a1107-19,accidente_atencion-Médico laboral (médico de la empresa)
2879,a1107-20,"accidente_atencion-Curandero, hierbero, naturista"
2880,a1107-21,"accidente_atencion-Homeópata, acupunturista"
2881,a1107-22,accidente_atencion-Otro (especifique)
2882,a1107-23,accidente_atencion-No sabe/No recuerda
2883,a1107-24,accidente_atencion-Ninguna
2884,a1108-1,accidente_bajo_efecto-alcohol?
2885,a1108-2,accidente_bajo_efecto-drogas? (especifique)
2886,a1108-3,accidente_bajo_efecto-ambos?
2887,a1108-8,accidente_bajo_efecto-No estaba bajo efectos de alcohol o drogas
2888,a1108-9,accidente_bajo_efecto-NS/NR
2889,a1108-77,accidente_bajo_efecto-Otro (especifique)
2890,a1109-1,problema_salud_x_accidente-Ningún problema
2891,a1109-2,problema_salud_x_accidente-Limitación o dificultad para moverse o caminar (o lo hace co
2892,a1109-3,problema_salud_x_accidente-Limitación o dificultad para usar sus brazos y manos
2893,a1109-4,problema_salud_x_accidente-Dificultad para oír
2894,a1109-5,problema_salud_x_accidente-Dificultad para hablar
2895,a1109-6,problema_salud_x_accidente-Dificultar para ver o ceguera
2896,a1109-7,problema_salud_x_accidente-Otra limitación física o mental (especifique)
2897,a1109-9,problema_salud_x_accidente-NS/NR
2898,a1201-1,violencia_fisica_ult_12meses-Sí
2899,a1201-2,violencia_fisica_ult_12meses-No
2900,a1201-9,violencia_fisica_ult_12meses-NS/NR
2901,a1202a-1,violencia_fisica_1-Agresiones con substancias
2902,a1202a-2,"violencia_fisica_1-Sofocación, estrangulamiento, ahogamiento"
2903,a1202a-3,violencia_fisica_1-Herdia por arma de fuego
2904,a1202a-4,"violencia_fisica_1-Herida por arma punzocortante (cuchillo, navaja, etc)"
2905,a1202a-5,violencia_fisica_1-Empujón desde lugar elevado
2906,a1202a-6,"violencia_fisica_1-Golpes, patadas, puñetazos"
2907,a1202a-7,violencia_fisica_1-Agresión sexual
2908,a1202a-8,violencia_fisica_1-Envenenamiento u obstrucción de las vías respiratorias por s
2909,a1202a-9,violencia_fisica_1-Agresiones verbales
2910,a1202a-76,violencia_fisica_1-Otras agresiones o maltrato
2911,a1202a-77,violencia_fisica_1-Otro (especifique)
2912,a1202a-99,violencia_fisica_1-NS/NR
2913,a1203a-1,motivo_violencia_1-Robo o asalto
2914,a1203a-2,motivo_violencia_1-Incidente de tránsito
2915,a1203a-3,motivo_violencia_1-Riña con desconocidos
2916,a1203a-4,motivo_violencia_1-Riña con conocidos
2917,a1203a-5,motivo_violencia_1-Secuestro
2918,a1203a-6,motivo_violencia_1-Detención
2919,a1203a-10,motivo_violencia_1-Violencia familiar
2920,a1203a-11,motivo_violencia_1-Violencia por novio/pareja/esposo
2921,a1203a-12,motivo_violencia_1-Intento de suicidio
2922,a1203a-77,motivo_violencia_1-Otro (especifique)
2923,a1203a-99,motivo_violencia_1-NS/NR
2924,a1204-1,lugar_violencia_fisica-Hogar
2925,a1204-2,lugar_violencia_fisica-Escuela
2926,a1204-3,lugar_violencia_fisica-Trabajo
2927,a1204-4,lugar_violencia_fisica-Transporte público
2928,a1204-5,lugar_violencia_fisica-Vía pública
2929,a1204-6,lugar_violencia_fisica-Campo
2930,a1204-7,lugar_violencia_fisica-Centro recreativo o deportivo
2931,a1204-8,"lugar_violencia_fisica-Antro, bar"
2932,a1204-9,lugar_violencia_fisica-Establecimiento comercial
2933,a1204-77,lugar_violencia_fisica-Otro (especifique)
2934,a1204-99,lugar_violencia_fisica-NS/NR
2935,a1205-1,danio_salud_x_violencia-Sí
2936,a1205-2,danio_salud_x_violencia-No
2937,a1205-9,danio_salud_x_violencia-NS/NR
2938,a1206-1,institucion_atencion_violencia-Instituto Mexicano del Seguro Social (IMSS)
2939,a1206-2,institucion_atencion_violencia-ISSSTE/ISSSTE Estatal
2940,a1206-3,institucion_atencion_violencia-PEMEX
2941,a1206-4,institucion_atencion_violencia-Defensa
2942,a1206-5,institucion_atencion_violencia-Marina
2943,a1206-6,institucion_atencion_violencia-Centro de salud u Hospital de la SSA
2944,a1206-7,institucion_atencion_violencia-IMSS Bienestar (antes Oportunidades)
2945,a1206-8,"institucion_atencion_violencia-DIF federal, estatal o municipal"
2946,a1206-9,institucion_atencion_violencia-Cruz roja/cruz verde
2947,a1206-10,institucion_atencion_violencia-Instituto Nacional de Salud
2948,a1206-11,institucion_atencion_violencia-Organizaciones (ONG/OSC) que dan atención gratuita/Dispensar
2949,a1206-12,institucion_atencion_violencia-Consultorio pertenecientes a farmacias/Farmacias con consult
2950,a1206-13,institucion_atencion_violencia-Consultorio dentro de hospital privado
2951,a1206-14,institucion_atencion_violencia-Área de urgencias/hospitalización dentro de hospital privado
2952,a1206-15,institucion_atencion_violencia-Atención privada en torre de consultorios médicos o en una c
2953,a1206-16,institucion_atencion_violencia-Consultorio en domicilio particular de médico privado
2954,a1206-17,institucion_atencion_violencia-Atención privada en mi domicilio
2955,a1206-18,"institucion_atencion_violencia-Atención privada vía remota (teléfono, mensajes de texto, te"
2956,a1206-19,institucion_atencion_violencia-Médico laboral (médico de la empresa)
2957,a1206-20,"institucion_atencion_violencia-Curandero, hierbero, naturista"
2958,a1206-21,"institucion_atencion_violencia-Homeópata, acupunturista"
2959,a1206-22,institucion_atencion_violencia-Otro (especifique)
2960,a1206-23,institucion_atencion_violencia-No sabe/No recuerda
2961,a1206-24,institucion_atencion_violencia-Ninguna
2962,a1207-1,violencia_bajo_efecto-alcohol?
2963,a1207-2,violencia_bajo_efecto-drogas?
2964,a1207-3,violencia_bajo_efecto-ambos?
2965,a1207-7,violencia_bajo_efecto-Otro (especifique)
2966,a1207-8,violencia_bajo_efecto-No estaba bajo efectos de alcohol o drogas
2967,a1207-9,violencia_bajo_efecto-NS/NR
2968,a1208-1,problema_salud_x_violencia-Ningún problema
2969,a1208-2,problema_salud_x_violencia-Limitación o dificultad para moverse o caminar (o lo hace co
2970,a1208-3,problema_salud_x_violencia-Limitación o dificultad para usar sus brazos y manos
2971,a1208-4,problema_salud_x_violencia-Dificultad para oír
2972,a1208-5,problema_salud_x_violencia-Dificultad para hablar
2973,a1208-6,problema_salud_x_violencia-Dificultar para ver o ceguera
2974,a1208-7,problema_salud_x_violencia-Otra limitación física o mental (especifique)
2975,a1208-9,problema_salud_x_violencia-NS/NR
2976,a1209-1,persona_que_violento-Pareja
2977,a1209-2,persona_que_violento-Familiar
2978,a1209-3,persona_que_violento-Amigo(a)
2979,a1209-4,persona_que_violento-Novio(a)
2980,a1209-5,persona_que_violento-Vecino(a) u otro(a) conocido(a)
2981,a1209-6,persona_que_violento-Desconocido(a)
2982,a1209-7,persona_que_violento-Policia
2983,a1209-9,persona_que_violento-No responde
2984,a1210-1,"alguien_manoseo-Sí, antes de los 12"
2985,a1210-2,"alguien_manoseo-Sí, cuando tenía 12 o más años"
2986,a1210-3,"alguien_manoseo-No, nunca"
2987,a1210-8,alguien_manoseo-No recuerda
2988,a1210-9,alguien_manoseo-No responde
2989,a1211-1,ha_pensado_suicidarse-Sí
2990,a1211-2,ha_pensado_suicidarse-No
2991,a1211-9,ha_pensado_suicidarse-No responde
2992,a1212-1,frec_pensado_suicidarse-Siempre o muy frecuentemente
2993,a1212-2,frec_pensado_suicidarse-Casi siempre
2994,a1212-3,frec_pensado_suicidarse-Algunas veces
2995,a1212-4,frec_pensado_suicidarse-Rara vez
2996,a1212-9,frec_pensado_suicidarse-No responde
2997,a1213-1,"herido_proposito_suicidarse-Sí, una vez"
2998,a1213-2,"herido_proposito_suicidarse-Sí, 2 o más veces"
2999,a1213-3,herido_proposito_suicidarse-Nunca
3000,a1214-1,herido_suicidio_12meses-Sí
3001,a1214-2,herido_suicidio_12meses-No
3002,a1214-9,herido_suicidio_12meses-No responde
3003,a1301-1,actual_fuma_tabaco-todos los días?
3004,a1301-2,actual_fuma_tabaco-algunos días?
3005,a1301-3,actual_fuma_tabaco-no fuma actualmente?
3006,a1301-9,actual_fuma_tabaco-No responde
3007,a1305-1,antes_fumo_tabaco-todos los días?
3008,a1305-2,antes_fumo_tabaco-algunos días?
3009,a1305-3,antes_fumo_tabaco-nunca ha fumado?
3010,a1305-9,antes_fumo_tabaco-No responde
3011,a1306p-1,tiempo_dejo_fumar_periodo-Años
3012,a1306p-2,tiempo_dejo_fumar_periodo-Meses
3013,a1306p-3,tiempo_dejo_fumar_periodo-Semanas
3014,a1306p-4,tiempo_dejo_fumar_periodo-Días
3015,a1306p-5,tiempo_dejo_fumar_periodo-Menos de un día
3016,a1306p-9,tiempo_dejo_fumar_periodo-No responde
3017,a1307-1,consumo_cigarros_electronicos-todos los días?
3018,a1307-2,consumo_cigarros_electronicos-algunos días?
3019,a1307-3,consumo_cigarros_electronicos-Actuamente no consume
3020,a1307-4,consumo_cigarros_electronicos-No conoce el cigarro electrónico
3021,a1307-9,consumo_cigarros_electronicos-No responde
3022,a1308-1,ult_12meses_1_copa_alcohol-Diaria
3023,a1308-2,ult_12meses_1_copa_alcohol-Semanal
3024,a1308-3,ult_12meses_1_copa_alcohol-Mensual
3025,a1308-4,ult_12meses_1_copa_alcohol-Anual
3026,a1308-5,ult_12meses_1_copa_alcohol-No ha consumido en los últimos 12 meses
3027,a1308-6,ult_12meses_1_copa_alcohol-Nunca ha consumido
3028,a1308-9,ult_12meses_1_copa_alcohol-No responde
3029,a1309-1,ult_12meses_5mas_copa_alcohol-Diario
3030,a1309-2,ult_12meses_5mas_copa_alcohol-Semanal
3031,a1309-3,ult_12meses_5mas_copa_alcohol-Mensual
3032,a1309-4,ult_12meses_5mas_copa_alcohol-7 a 11 veces al año
3033,a1309-5,ult_12meses_5mas_copa_alcohol-1 a 6 veces al año
3034,a1309-6,ult_12meses_5mas_copa_alcohol-No en los últimos 12 meses
3035,a1309-9,ult_12meses_5mas_copa_alcohol-No responde
3036,a1310-1,ult_12meses_4mas_copa_alcohol-Diario
3037,a1310-2,ult_12meses_4mas_copa_alcohol-Semanal
3038,a1310-3,ult_12meses_4mas_copa_alcohol-Mensual
3039,a1310-4,ult_12meses_4mas_copa_alcohol-7 a 11 veces al año
3040,a1310-5,ult_12meses_4mas_copa_alcohol-1 a 6 veces al año
3041,a1310-6,ult_12meses_4mas_copa_alcohol-No en los últimos 12 meses
3042,a1310-9,ult_12meses_4mas_copa_alcohol-No responde
3043,a1311-1,ult_mes_5mas_copa_alcohol-Sí
3044,a1311-2,ult_mes_5mas_copa_alcohol-No
3045,a1311-9,ult_mes_5mas_copa_alcohol-No responde
3046,a1312-1,ult_mes_4mas_copa_alcohol-Sí
3047,a1312-2,ult_mes_4mas_copa_alcohol-No
3048,a1312-9,ult_mes_4mas_copa_alcohol-No responde
3049,a1401-1,usa_lentes-Sí
3050,a1401-2,usa_lentes-No
3051,a1402-1,usa_protesis_auditiva-Sí
3052,a1402-2,usa_protesis_auditiva-No
3053,a1403a-1,con_lentes_dificultad_ver-Ninguna dificultad
3054,a1403a-2,con_lentes_dificultad_ver-Cierta dificultad
3055,a1403a-3,con_lentes_dificultad_ver-Mucha dificultad
3056,a1403a-4,con_lentes_dificultad_ver-Le resulta imposible ver
3057,a1403b-1,tiene_dificultad_ver-Ninguna dificultad
3058,a1403b-2,tiene_dificultad_ver-Cierta dificultad
3059,a1403b-3,tiene_dificultad_ver-Mucha dificultad
3060,a1403b-4,tiene_dificultad_ver-Le resulta imposible ver
3061,a1404a-1,con_pretesis_auditiva_dificultad_oir-Ninguna dificultad
3062,a1404a-2,con_pretesis_auditiva_dificultad_oir-Cierta dificultad
3063,a1404a-3,con_pretesis_auditiva_dificultad_oir-Mucha dificultad
3064,a1404a-4,con_pretesis_auditiva_dificultad_oir-Le resulta imposible oír
3065,a1404b-1,tiene_dificultad_oir-Ninguna dificultad
3066,a1404b-2,tiene_dificultad_oir-Cierta dificultad
3067,a1404b-3,tiene_dificultad_oir-Mucha dificultad
3068,a1404b-4,tiene_dificultad_oir-Le resulta imposible oír
3069,a1405-1,tiene_dificultad_caminar-Ninguna dificultad
3070,a1405-2,tiene_dificultad_caminar-Cierta dificultad
3071,a1405-3,tiene_dificultad_caminar-Mucha dificultad
3072,a1405-4,tiene_dificultad_caminar-Le resulta imposible caminar o subir escalones
3073,a1406-1,tiene_dificultad_concentrarse-Ninguna dificultad
3074,a1406-2,tiene_dificultad_concentrarse-Cierta dificultad
3075,a1406-3,tiene_dificultad_concentrarse-Mucha dificultad
3076,a1406-4,tiene_dificultad_concentrarse-Le resulta imposible recordar o concentrarse
3077,a1407-1,tiene_dificultad_cuidado_propio-Ninguna dificultad
3078,a1407-2,tiene_dificultad_cuidado_propio-Cierta dificultad
3079,a1407-3,tiene_dificultad_cuidado_propio-Mucha dificultad
3080,a1407-4,tiene_dificultad_cuidado_propio-Le resulta imposible encargarse de su autocuidado
3081,a1408-1,tiene_dificultad_comunicarse-Ninguna dificultad
3082,a1408-2,tiene_dificultad_comunicarse-Cierta dificultad
3083,a1408-3,tiene_dificultad_comunicarse-Mucha dificultad
3084,a1411-1,camina_solo_traslado-Sí
3085,a1411-2,camina_solo_traslado-No
3086,a1411-88,camina_solo_traslado-No responde
3087,a1411-99,camina_solo_traslado-No sabe
3088,a1414-1,camina_solo_recreacion-Sí
3089,a1414-2,camina_solo_recreacion-No
3090,a1414-88,camina_solo_recreacion-No responde
3091,a1414-99,camina_solo_recreacion-No sabe
3092,a1501-1,usa_celular-Siempre
3093,a1501-2,usa_celular-A veces
3094,a1501-9,usa_celular-Nunca
3095,a1502-1,usa_computadora-Siempre
3096,a1502-2,usa_computadora-A veces
3097,a1502-9,usa_computadora-Nunca
3098,a1503-1,usa_internet-Siempre
3099,a1503-2,usa_internet-A veces
3100,a1503-9,usa_internet-Nunca
3101,a1504a-1,usa_redes_sociales_1-No la utilizo
3102,a1504a-2,usa_redes_sociales_1-WhatsApp
3103,a1504a-3,usa_redes_sociales_1-Facebook
3104,a1504a-4,usa_redes_sociales_1-Twitter
3105,a1504a-5,usa_redes_sociales_1-YouTube
3106,a1504a-6,usa_redes_sociales_1-Chat
3107,a1504a-7,usa_redes_sociales_1-Otra (especifique)
3108,a1504b-1,usa_redes_sociales_2-No la utilizo
3109,a1504b-2,usa_redes_sociales_2-WhatsApp
3110,a1504b-3,usa_redes_sociales_2-Facebook
3111,a1504b-4,usa_redes_sociales_2-Twitter
3112,a1504b-5,usa_redes_sociales_2-YouTube
3113,a1504b-6,usa_redes_sociales_2-Chat
3114,a1504b-7,usa_redes_sociales_2-Otra (especifique)
3115,a1505-1,cuantas_personas_ve-Ninguno
3116,a1505-2,cuantas_personas_ve-1
3117,a1505-3,cuantas_personas_ve-2
3118,a1505-4,cuantas_personas_ve-3 ó 4
3119,a1505-5,cuantas_personas_ve-5 a 8
3120,a1505-6,cuantas_personas_ve-9 ó más
3121,a1506-1,familiares_se_confiesa-Ninguno
3122,a1506-2,familiares_se_confiesa-1
3123,a1506-3,familiares_se_confiesa-2
3124,a1506-4,familiares_se_confiesa-3 ó 4
3125,a1506-5,familiares_se_confiesa-5 a 8
3126,a1506-6,familiares_se_confiesa-9 ó más
3127,a1507-1,familiares_acude_ayuda-Ninguno
3128,a1507-2,familiares_acude_ayuda-1
3129,a1507-3,familiares_acude_ayuda-2
3130,a1507-4,familiares_acude_ayuda-3 ó 4
3131,a1507-5,familiares_acude_ayuda-5 a 8
3132,a1507-6,familiares_acude_ayuda-9 ó más
3133,a1508-1,cuantos_amigos_ve-Ninguno
3134,a1508-2,cuantos_amigos_ve-1
3135,a1508-3,cuantos_amigos_ve-2
3136,a1508-4,cuantos_amigos_ve-3 ó 4
3137,a1508-5,cuantos_amigos_ve-5 a 8
3138,a1508-6,cuantos_amigos_ve-9 ó más
3139,a1509-1,amigos_se_confiesa-Ninguno
3140,a1509-2,amigos_se_confiesa-1
3141,a1509-3,amigos_se_confiesa-2
3142,a1509-4,amigos_se_confiesa-3 ó 4
3143,a1509-5,amigos_se_confiesa-5 a 8
3144,a1509-6,amigos_se_confiesa-9 ó más
3145,a1510-1,amigos_acude_ayuda-Ninguno
3146,a1510-2,amigos_acude_ayuda-1
3147,a1510-3,amigos_acude_ayuda-2
3148,a1510-4,amigos_acude_ayuda-3 ó 4
3149,a1510-5,amigos_acude_ayuda-5 a 8
3150,a1510-6,amigos_acude_ayuda-9 ó más
3151,a1511-1,tiempo_alguien_no_vive-Ninguno
3152,a1511-2,tiempo_alguien_no_vive-1 vez
3153,a1511-3,tiempo_alguien_no_vive-2 veces
3154,a1511-4,tiempo_alguien_no_vive-3 veces
3155,a1511-5,tiempo_alguien_no_vive-4 veces
3156,a1511-6,tiempo_alguien_no_vive-5 veces
3157,a1511-7,tiempo_alguien_no_vive-6 veces
3158,a1511-8,tiempo_alguien_no_vive-7 veces ó más
3159,a1512-1,veces_hablo_alguien-Ninguno
3160,a1512-2,veces_hablo_alguien-1 vez
3161,a1512-3,veces_hablo_alguien-2 veces
3162,a1512-4,veces_hablo_alguien-3 veces
3163,a1512-5,veces_hablo_alguien-4 veces
3164,a1512-6,veces_hablo_alguien-5 veces
3165,a1512-7,veces_hablo_alguien-6 veces
3166,a1512-8,veces_hablo_alguien-7 veces ó más
3167,a1513-1,frec_reuniones_clubes-Ninguno
3168,a1513-2,frec_reuniones_clubes-1 vez
3169,a1513-3,frec_reuniones_clubes-2 veces
3170,a1513-4,frec_reuniones_clubes-3 veces
3171,a1513-5,frec_reuniones_clubes-4 veces
