subcategoria,var,var_alias,description,visibility,var_type,is_category,values,campo_unificado,class
"VI. ENFERMEDAD RENAL, HIPERCOLESTEROLEMIA",accion_control_trig_alto_1,a0607a,Mencione las acciones que actualmente toma para el control de los triglicéridos altos Prioridad 1,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Medicamento.', '2': 'Dieta.', '3': 'Aumento de actividad física.', '4': 'Medicina Alternativa', '5': 'Ninguna.'}}",accion_control_trig_alto_1,FALSE
"VI. ENFERMEDAD RENAL, HIPERCOLESTEROLEMIA",accion_control_trig_alto_2,a0607b,Mencione las acciones que actualmente toma para el control de los triglicéridos altos Prioridad 2,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Medicamento.', '2': 'Dieta.', '3': 'Aumento de actividad física.', '4': 'Medicina Alternativa', '5': 'Ninguna.'}}",accion_control_trig_alto_2,FALSE
"VI. ENFERMEDAD RENAL, HIPERCOLESTEROLEMIA",accion_control_trig_col_alto_1,a0608a,¿Toma alguno de los siguientes medicamentos para el control del colesterol y/o los triglicéridos?. Prioridad 1,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Pravastatina, atorvastatina simvastatina, rosuvastatina, pit', '2': 'Bezafibrato, fenofibrato, gemfibrozil, ciprofibrato.', '3': 'Otros.', '4': 'Ninguna'}}",accion_control_trig_col_alto_1,FALSE
"VI. ENFERMEDAD RENAL, HIPERCOLESTEROLEMIA",accion_control_trig_col_alto_2,a0608b,¿Toma alguno de los siguientes medicamentos para el control del colesterol y/o los triglicéridos?. Prioridad 2,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Pravastatina, atorvastatina simvastatina, rosuvastatina, pit', '2': 'Bezafibrato, fenofibrato, gemfibrozil, ciprofibrato.', '3': 'Otros.', '4': 'Ninguna'}}",accion_control_trig_col_alto_2,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,tiene_tuvo_hermanos,a07her,Tiene/Tuvo usted hermanos(as),visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI', '2': 'NO'}}",tiene_tuvo_hermanos,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,padre_presion_alta,a0701p,¿Su PADRE tiene o tuvo diabetes o azúcar alta en la sangre?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",padre_presion_alta,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,padre_diab_azucar_alta,a0702p,¿Su PADRE tiene o tuvo hipertensión o presión alta?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",padre_diab_azucar_alta,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,padre_tuvo_infarto,a0703p,¿Su PADRE  tuvo un infarto?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",padre_tuvo_infarto,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,edad_padre_infarto_1,a0704p,¿A qué edad su PADRE tuvo su primer infarto?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': '<50.', '2': '>=50.', '9': 'NO SABE.'}}",edad_padre_infarto_1,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,padre_col_trig_alto,a0705p,¿Su PADRE tuvo valores altos de colesterol y/o triglicéridos?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",padre_col_trig_alto,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,madre_diab_azucar_alta,a0701m,¿Su MADRE tiene o tuvo diabetes o azúcar alta en la sangre?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",madre_diab_azucar_alta,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,madre_presion_alta,a0702m,¿Su MADRE tiene o tuvo hipertensión o presión alta?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",madre_presion_alta,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,madre_tuvo_infarto,a0703m,¿Su MADRE  tuvo un infarto?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",madre_tuvo_infarto,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,edad_madre_infarto_1,a0704m,¿A qué edad su MADRE tuvo su primer infarto?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': '<50.', '2': '>=50.', '9': 'NO SABE.'}}",edad_madre_infarto_1,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,madre_col_trig_alto,a0705m,¿Su MADRE tuvo valores altos de colesterol y/o triglicéridos?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",madre_col_trig_alto,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,hmno_diab_azucar_alta,a0701h,¿Su HERMANO(A) tiene o tuvo diabetes o azúcar alta en la sangre?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",hmno_diab_azucar_alta,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,hmno_presion_alta,a0702h,¿Su HERMANO(A) tiene o tuvo hipertensión o presión alta?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",hmno_presion_alta,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,hmno_tuvo_infarto,a0703h,¿Su HERMANO(A)  tuvo un infarto?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",hmno_tuvo_infarto,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,edad_hmno_infarto_1,a0704h,¿A qué edad su HERMANO(A) tuvo su primer infarto?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': '<50.', '2': '>=50.', '9': 'NO SABE.'}}",edad_hmno_infarto_1,FALSE
VII. ANTECEDENTES HEREDO-FAMILIARES,hmno_col_trig_alto,a0705h,¿Su HERMANO(A) tuvo valores altos de colesterol y/o triglicéridos?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'SI.', '2': 'NO.', '9': 'NO SABE.'}}",hmno_col_trig_alto,FALSE
VIII. SALUD REPRODUCTIVA,edad_primera_rel_sexual,a0801,¿A qué edad tuvo su primera relación sexual?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",edad_primera_rel_sexual,FALSE
VIII. SALUD REPRODUCTIVA,edad_primera_rel_sexual_pareja,a0802,¿Qué edad tenía su pareja en su primera relación sexual?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",edad_primera_rel_sexual_pareja,FALSE
VIII. SALUD REPRODUCTIVA,primera_rel_sex_evita_enf_1,a0803a,"La primera vez que tuvo relaciones sexuales, ¿qué hicieron o qué usaron usted o su pareja para evitar un embarazo o una infección de transmisión sexual? Prioridad 1",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Condón o preservativo masculino.', '2': 'Condón femenino.', '3': 'Pastillas de anticoncepción de emergencia o del día siguient', '4': 'Pastillas o píldoras.', '5': 'Inyecciones.', '6': 'Parche anticonceptivo.', '7': 'Dispositivo, DIU o aparato.', '8': 'Implantes, tubos o norplant.', '9': 'Óvulos, jaleas, espuma o diafragma.', '10': 'Ritmo, calendario, termómetro, Billings.', '11': 'Retiro o coito interrumpido.', '14': 'Nada.', '77': 'Otro (especifique).', '88': 'No recuerda.', '99': 'NS/NR.'}}",primera_rel_sex_evita_enf_1,FALSE
VIII. SALUD REPRODUCTIVA,primera_rel_sex_evita_enf_2,a0803b,"La primera vez que tuvo relaciones sexuales, ¿qué hicieron o qué usaron usted o su pareja para evitar un embarazo o una infección de transmisión sexual? Prioridad 2",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Condón o preservativo masculino.', '2': 'Condón femenino.', '3': 'Pastillas de anticoncepción de emergencia o del día siguient', '4': 'Pastillas o píldoras.', '5': 'Inyecciones.', '6': 'Parche anticonceptivo.', '7': 'Dispositivo, DIU o aparato.', '8': 'Implantes, tubos o norplant.', '9': 'Óvulos, jaleas, espuma o diafragma.', '10': 'Ritmo, calendario, termómetro, Billings.', '11': 'Retiro o coito interrumpido.', '14': 'Nada.', '77': 'Otro (especifique).', '88': 'No recuerda.', '99': 'NS/NR.'}}",primera_rel_sex_evita_enf_2,FALSE
VIII. SALUD REPRODUCTIVA,ultima_rel_sex_evita_enf_1,a0804a,"En su última relación sexual, ¿Qué hicieron usted o su pareja para evitar un embarazo o una infección de transmisión sexual? Prioridad 1",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Condón o preservativo masculino.', '2': 'Condón femenino.', '3': 'Pastillas de anticoncepción de emergencia o del día siguient', '4': 'Pastillas o píldoras.', '5': 'Inyecciones.', '6': 'Parche anticonceptivo.', '7': 'Dispositivo, DIU o aparato.', '8': 'Implantes, tubos o norplant.', '9': 'Óvulos, jaleas, espuma o diafragma.', '10': 'Operación femenina, OTB o ligadura de trompas', '11': 'Operación masculina o vasectomía.', '12': 'Ritmo, calendario, abstinencia periódica, termómetro, billin', '13': 'Retiro o coito interrumpido.', '14': 'Nada.', '77': 'Otro (especifique).', '88': 'No recuerda.', '99': 'NS/NR.'}}",ultima_rel_sex_evita_enf_1,FALSE
VIII. SALUD REPRODUCTIVA,ultima_rel_sex_evita_enf_2,a0804b,"En su última relación sexual, ¿Qué hicieron usted o su pareja para evitar un embarazo o una infección de transmisión sexual? Prioridad 2",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Condón o preservativo masculino.', '2': 'Condón femenino.', '3': 'Pastillas de anticoncepción de emergencia o del día siguient', '4': 'Pastillas o píldoras.', '5': 'Inyecciones.', '6': 'Parche anticonceptivo.', '7': 'Dispositivo, DIU o aparato.', '8': 'Implantes, tubos o norplant.', '9': 'Óvulos, jaleas, espuma o diafragma.', '10': 'Operación femenina, OTB o ligadura de trompas', '11': 'Operación masculina o vasectomía.', '12': 'Ritmo, calendario, abstinencia periódica, termómetro, billin', '13': 'Retiro o coito interrumpido.', '14': 'Nada.', '77': 'Otro (especifique).', '88': 'No recuerda.', '99': 'NS/NR.'}}",ultima_rel_sex_evita_enf_2,FALSE
VIII. SALUD REPRODUCTIVA,usanron_condon_masculino,a0805,¿Y además utilizaron condón masculino?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",usanron_condon_masculino,FALSE
VIII. SALUD REPRODUCTIVA,edad_primera_menstruacion,a0806,¿A qué edad tuvo su primera regla o menstruación?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",edad_primera_menstruacion,FALSE
VIII. SALUD REPRODUCTIVA,algun_embarazo,a0807,¿Alguna vez ha estado embarazada?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Si.', '2': 'No.', '9': 'No responde.'}}",algun_embarazo,FALSE
VIII. SALUD REPRODUCTIVA,actualmente_embarazada,a0808,¿Está actualmente embarazada?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '8': 'No sabe.', '9': 'No responde.'}}",actualmente_embarazada,FALSE
VIII. SALUD REPRODUCTIVA,total_embarazos,a0809,¿Cuántos embarazos en total ha tenido?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",total_embarazos,FALSE
VIII. SALUD REPRODUCTIVA,total_abortos,a0810a,¿De estos embarazos cuántos han sido pérdidas o abortos?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",total_abortos,FALSE
VIII. SALUD REPRODUCTIVA,total_nacidos_muertos,a0810b,¿De estos embarazos cuántos han sido nacidos muertos?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",total_nacidos_muertos,FALSE
VIII. SALUD REPRODUCTIVA,total_nacidos_vivos,a0810c,¿De estos embarazos cuántos han sido nacidos vivos?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",total_nacidos_vivos,FALSE
VIII. SALUD REPRODUCTIVA,fallecidos_primer_anio,a0810ad,¿Cuántos han fallecido Antes de cumplir un año de edad?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",fallecidos_primer_anio,FALSE
VIII. SALUD REPRODUCTIVA,fallecidos_despues_primer_anio,a0810ae,¿Cuántos han fallecido Después de cumplir un año de edad?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",fallecidos_despues_primer_anio,FALSE
VIII. SALUD REPRODUCTIVA,mes_nacio_ultimo_hijo,a0811m,"¿En qué día, mes y año  nació su último(a) hijo(a) nacido(a) vivo(a) y que sigue vivo(a) MES?",visible,abierta,FALSE,"{'is_category': 'false', 'options': {}}",mes_nacio_ultimo_hijo,FALSE
VIII. SALUD REPRODUCTIVA,total_revisiones_ult_embarazo,a0812,En total ¿cuántas veces la revisaron durante su último embarazo?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",total_revisiones_ult_embarazo,FALSE
VIII. SALUD REPRODUCTIVA,meses_embarazo_primer_revision,a0814,¿Cuántos meses de embarazo tenía cuando la revisaron por primera vez?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",meses_embarazo_primer_revision,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_midieron,a0815a,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez la midieron?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_midieron,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_pesaron,a0815b,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez la pesaron?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_pesaron,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_midieron_presion,a0815c,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le tomaron la presión arterial?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_midieron_presion,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_examen_orina,a0815d,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le realizaron examen(es) general(es) de orina?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_examen_orina,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_quimica_sanguinea,a0815e,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le realizaron examen(es) de sangre?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_quimica_sanguinea,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_midieron_azucar,a0815f,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le midieron su nivel de azúcar en sangre?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_midieron_azucar,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_prueba_vrdl,a0815g,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le realizaron la prueba de detección de sífilis (VRDL)?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_prueba_vrdl,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_prueba_vih,a0815h,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le realizaron la prueba para detectar Virus de Inmunodeficiencia Humana (VIH)?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_prueba_vih,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_ultrasonido,a0815i,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le hicieron un ultrasonido?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_ultrasonido,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_vacunacion_tetanos,a0815j,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez la vacunaron contra el tétanos?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_vacunacion_tetanos,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_acido_folico,a0815k,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le mandaron ácido fólico?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_acido_folico,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_sup_alimenticio,a0815l,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le mandaron vitaminas, hierro, o algún  suplemento alimenticio?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_sup_alimenticio,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_salud_mental,a0815m,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le ofrecieron algún servicio de detección o atención para la salud mental (ansiedad, depresión)?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_salud_mental,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_anticonceptivo,a0815n,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le ofrecieron algún método anticonceptivo para cuando terminara su embarazo?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_anticonceptivo,FALSE
VIII. SALUD REPRODUCTIVA,durante_embarazo_leche_materna,a0815o,"Durante el embarazo, cuando visitó al médico, enfermera o algún otro personal de salud, ¿Se le realizó algo de lo siguiente al menos una vez le enseñaron o explicaron cómo dar a su bebé leche materna?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí.', '2': 'No.', '9': 'NS/NR.'}}",durante_embarazo_leche_materna,FALSE
